Feature	Gain	Cover	Frequency
Master_Fvencimiento_lag1	0.00168808519047756	0.00165720548151496	0.00412956510517486
canarito54	0.00168529864839969	0.0019726087097247	0.00400051619563815
Visa_status	0.00167805817665771	0.00327605680064138	0.000645244547683572
canarito79	0.00167200485709161	0.0021062001461158	0.00348432055749129
canarito39	0.00166997237225934	0.00159316805384645	0.003613369467028
canarito49	0.00166841392171663	0.00401088595161227	0.00374241837656472
mtransferencias_emitidas_delta1	0.00165602053503407	0.00594119866308708	0.00335527164795458
canarito47	0.00164657444686402	0.00292721261504438	0.00451671183378501
canarito62	0.001643086414691	0.00194704810880711	0.003613369467028
mdescubierto_preacordado	0.0016389371325604	0.00770185661563103	0.00167763582397729
mcaja_ahorro_dolares_lag1	0.00162964953551176	0.00280271160248156	0.00335527164795458
mautoservicio_delta1	0.00162838968525496	0.00334353877621565	0.00206478255258743
ctransferencias_emitidas_delta1	0.00159794566143222	0.00471440585289889	0.002710027100271
Master_msaldototal	0.00159537787577341	0.00225775693871603	0.001806684733514
ctarjeta_master	0.00159537148624595	0.000468455199929799	0.000516195638146858
canarito56	0.00159184647414416	0.00285349133325391	0.00412956510517486
mtransferencias_recibidas_delta1	0.0015914952715025	0.00488715042766051	0.00464576074332172
canarito84	0.00158955981542407	0.00167549904777479	0.00374241837656472
Visa_mpagospesos_delta1	0.00157716178449887	0.00171774863248216	0.00258097819073429
ccaja_ahorro	0.00156870940602493	0.00626177368603501	0.00206478255258743
canarito60	0.00156054169959716	0.00219982620714223	0.00374241837656472
mcomisiones	0.00154641613869159	0.00223543202476285	0.00464576074332172
canarito58	0.00153873035069507	0.00146561369323627	0.00425861401471158
canarito75	0.0015330002002127	0.00168962202571369	0.003613369467028
canarito29	0.00152398624034471	0.0030253706269728	0.00412956510517486
canarito16	0.00152374681897264	0.00279726795699431	0.003613369467028
canarito34	0.00151821692909436	0.00197860600246918	0.00400051619563815
canarito35	0.0015145009066449	0.0024418728313956	0.00412956510517486
canarito82	0.00151232792881599	0.00145860524831542	0.00309717382888115
canarito41	0.00150124726878276	0.00197080852732545	0.00258097819073429
cextraccion_autoservicio	0.00148256342099984	0.00222195552116621	0.00206478255258743
cmobile_app_trx	0.00148144311637454	0.00159458366689337	0.00193573364305072
Visa_msaldototal_lag1	0.00147854497076772	0.00220106279652514	0.00400051619563815
canarito76	0.00146216144010276	0.00186407395578953	0.00400051619563815
canarito71	0.00145098383562859	0.00194504238071954	0.003613369467028
Visa_mconsumospesos	0.00143798206057149	0.00289792566971286	0.00490385856239515
canarito63	0.00143475257518268	0.00230683262942721	0.00348432055749129
cproductos_lag1	0.00143422493846377	0.00263577535104129	0.00400051619563815
ccajas_consultas	0.00142513380054712	0.0075482377356416	0.00141953800490386
mcuenta_corriente	0.00140968087260385	0.00105898796245215	0.00219383146212415
canarito46	0.00140820809195209	0.00183752540946682	0.00309717382888115
canarito37	0.00140206522443953	0.00162423197480596	0.00374241837656472
ccajas_consultas_delta1	0.00139977705990723	0.00687646801269322	0.00141953800490386
canarito48	0.00139550570724543	0.00206021095598235	0.00335527164795458
canarito90	0.00138461428558593	0.00218410859249238	0.00348432055749129
Visa_msaldototal_delta1	0.0013781899446897	0.00140083033363437	0.00296812491934443
canarito69	0.00136533857495786	0.00180243677132002	0.00245192928119757
canarito24	0.0013607595359101	0.00251766283108135	0.00387146728610143
canarito4	0.00135296971622642	0.00213672699608327	0.00387146728610143
canarito85	0.00134238946733305	0.00164599661099584	0.00335527164795458
Visa_mconsumospesos_lag1	0.00133681334601414	0.00209607867859292	0.00387146728610143
canarito81	0.00131318122535932	0.00221855738680298	0.00348432055749129
canarito64	0.00131171052742914	0.00133097463688539	0.00322622273841786
canarito28	0.001311633359641	0.00195539923120807	0.003613369467028
cliente_antiguedad_lag1	0.00130999189626309	0.00210295119813924	0.00296812491934443
Visa_msaldopesos_delta1	0.00129637041942276	0.00280798617006391	0.00245192928119757
mcaja_ahorro_dolares	0.00129254413488647	0.00254927376879202	0.00283907600980772
canarito8	0.00128701740409189	0.00145263447759524	0.00335527164795458
cliente_antiguedad	0.00128343517506507	0.00246143613956872	0.00322622273841786
canarito70	0.00128239366722932	0.0019829987127436	0.00374241837656472
canarito38	0.00127916951068985	0.00140936379495238	0.00309717382888115
canarito50	0.00126641335538429	0.00128763433392875	0.00374241837656472
Master_mfinanciacion_limite	0.00126277924896199	0.00135230829018042	0.00335527164795458
Visa_status_delta1	0.00125823235310161	0.00138716817586765	0.000516195638146858
mttarjeta_visa_debitos_automaticos_delta1	0.00125579551374205	0.00438128591245781	0.00167763582397729
ctarjeta_master_transacciones	0.00124691720224001	0.00164360962880899	0.00116144018583043
canarito23	0.00123472321186439	0.00196627989167649	0.00322622273841786
canarito42	0.00120304895897237	0.0020466880388432	0.003613369467028
mtarjeta_visa_consumo_delta1	0.00120190279554794	0.00227093838479234	0.00219383146212415
mtransferencias_emitidas	0.00119138294269507	0.00244033786923933	0.00245192928119757
canarito51	0.00119070540010035	0.0020124878885104	0.00348432055749129
mcuenta_debitos_automaticos_lag1	0.00118759871254109	0.00241890144310014	0.00258097819073429
canarito18	0.00117362230540249	0.00196802703002715	0.002710027100271
mcuenta_debitos_automaticos_delta1	0.00117336789436121	0.00678819277006899	0.00206478255258743
canarito44	0.00116998796630748	0.00194413068613428	0.002710027100271
Master_mfinanciacion_limite_lag1	0.00116302010300087	0.00155972378120615	0.00309717382888115
canarito5	0.00115952320141967	0.00168839869734293	0.002710027100271
canarito65	0.00115487645214372	0.00159220331521259	0.00322622273841786
ccomisiones_otras	0.0011483904146674	0.00446921305351311	0.00258097819073429
canarito40	0.00113819843499279	0.00161809544143392	0.00322622273841786
canarito67	0.00112727025853197	0.00276807715400087	0.00425861401471158
canarito27	0.00112051590460903	0.00243599488776047	0.00412956510517486
canarito87	0.00110858035759034	0.00254528883464118	0.002710027100271
cplazo_fijo	0.00110264192054279	0.00423421465721704	0.00116144018583043
canarito25	0.00108670543001734	0.000781547696772543	0.00232288037166086
Visa_cconsumos	0.00108159880008134	0.00102161843021569	0.00219383146212415
mcomisiones_mantenimiento_lag1	0.00106647883331818	0.00277471429058155	0.00206478255258743
canarito26	0.00106219263083336	0.00164482964192671	0.00296812491934443
canarito22	0.00106072174213306	0.00144988281757428	0.00309717382888115
canarito2	0.00105674000061213	0.00283051994495845	0.002710027100271
ccuenta_debitos_automaticos	0.00104387001082888	0.00237383389331107	0.00232288037166086
Master_msaldopesos	0.00103773690844436	0.00251987742011027	0.00219383146212415
canarito73	0.00103334351435298	0.00122398810611864	0.002710027100271
canarito43	0.00102344845648833	0.00116982681724824	0.00232288037166086
mpagomiscuentas_delta1	0.000986719314276998	0.00506374732645148	0.00141953800490386
canarito32	0.00098486633882253	0.00307443305667182	0.00258097819073429
canarito45	0.000979982892222307	0.0014549949377578	0.002710027100271
Visa_mfinanciacion_limite_lag1	0.000973167200840791	0.00250752147204025	0.001806684733514
mtarjeta_visa_consumo_lag1	0.000955315501813797	0.00201438752850077	0.00400051619563815
Master_mlimitecompra	0.000953479042538263	0.00127328923403635	0.00245192928119757
ctarjeta_visa_transacciones_delta1	0.0009507876736049	0.00373938661937551	0.00167763582397729
ctransferencias_recibidas_lag1	0.000934861721497325	0.00135070370771037	0.00219383146212415
mttarjeta_visa_debitos_automaticos_lag1	0.000921031825468104	0.00190241817241896	0.00258097819073429
ccaja_seguridad	0.000874910199122387	0.00405022474415289	0.00129048909536714
mcuenta_corriente_lag1	0.000868052008570488	0.00113604438879814	0.00206478255258743
mtarjeta_master_consumo	0.00085363574350808	0.00276396955548766	0.00129048909536714
mextraccion_autoservicio	0.000847531619181514	0.00105151538210607	0.00193573364305072
ctransferencias_emitidas_lag1	0.000846776747031069	0.00122920299914631	0.00141953800490386
Master_msaldopesos_lag1	0.000846224244491249	0.00112860827623548	0.00154858691444057
mtransferencias_emitidas_lag1	0.000831436357818836	0.0018107978394801	0.002710027100271
ctarjeta_debito_transacciones_delta1	0.000826439471942924	0.00366047365132863	0.001806684733514
ccomisiones_otras_lag1	0.000800882991432629	0.00212739124353023	0.002710027100271
canarito74	0.000793838969895802	0.00182713540644792	0.00258097819073429
Visa_mpagospesos	0.000762504209994364	0.00174512599206419	0.003613369467028
canarito57	0.000762029095303644	0.0012142346316829	0.00206478255258743
tmobile_app_delta1	0.000761738706961536	0.00358947419228178	0.000774293457220287
cextraccion_autoservicio_lag1	0.000759028511178334	0.00137636708147212	0.00154858691444057
ccomisiones_mantenimiento_lag1	0.000749576782057718	0.00139370253960417	0.00116144018583043
ccajas_transacciones_delta1	0.000745052742102683	0.00141605397558166	0.000387146728610143
chomebanking_transacciones_delta1	0.00072953491704441	0.00138714165384335	0.001806684733514
Visa_madelantopesos	0.000720233260713022	0.00014113032179792	0.000387146728610143
canarito19	0.00071652979097532	0.00119350103918761	0.00219383146212415
Master_mpagominimo	0.000714141867319793	0.00153719995207072	0.00129048909536714
Visa_mconsumototal_delta1	0.000711673442523509	0.000525341626796854	0.00167763582397729
mpagomiscuentas_lag1	0.000710730543339939	0.00119448898459273	0.00167763582397729
Visa_cconsumos_lag1	0.000710570504862839	0.00131132513213331	0.00335527164795458
Visa_mconsumospesos_delta1	0.000704097958267735	0.000937709375841587	0.00258097819073429
canarito13	0.000699614272534948	0.000996386039348785	0.00245192928119757
ctarjeta_visa	0.000681287422294262	0.000733824629300589	0.000258097819073429
Visa_mconsumototal_lag1	0.000676260834443626	0.00110093917438616	0.00141953800490386
mextraccion_autoservicio_lag1	0.000645160159671883	0.00190043233584961	0.001806684733514
ctarjeta_visa_debitos_automaticos	0.000634017491129986	0.00107557417339777	0.000903342366757001
Master_mlimitecompra_lag1	0.000611909707174654	0.000552917901561126	0.00193573364305072
Visa_mlimitecompra_delta1	0.000596641034606636	0.00150588738713341	0.00129048909536714
thomebanking_lag1	0.000555147403986478	0.000278570766965324	0.000645244547683572
mcomisiones_otras_delta1	0.000543231247554202	0.00160551737141039	0.00129048909536714
ctarjeta_debito	0.000534618237566098	0.000346523508470891	0.000903342366757001
ctarjeta_visa_transacciones_lag1	0.000533301049933088	0.00294390491408719	0.00387146728610143
Master_mpagominimo_lag1	0.000532934789797898	0.00108550335624448	0.00116144018583043
ccaja_ahorro_lag1	0.000527453010948637	0.00160369729749292	0.000774293457220287
ccomisiones_otras_delta1	0.000505007795607057	0.000476368708929837	0.000774293457220287
cprestamos_personales_delta1	0.000504514171694241	0.0023789559592537	0.000903342366757001
ctransferencias_emitidas	0.000502004595333505	0.000939360371854163	0.00141953800490386
tcallcenter_delta1	0.000499469291447583	0.0012983392859862	0.000645244547683572
cpayroll_trx_delta1	0.000456982029792457	0.00204343909086665	0.00116144018583043
ctarjeta_debito_transacciones_lag1	0.00042593789021411	0.0035546806116553	0.00542005420054201
canarito59	0.000416997857069633	0.000663309197197188	0.00154858691444057
mcuenta_corriente_delta1	0.00040431045442008	0.00120840641684332	0.00141953800490386
Master_cconsumos	0.000397898962519234	0.00067308587840419	0.00103239127629372
Master_mconsumototal	0.000397018763218192	0.00100657712718545	0.000903342366757001
tcallcenter_lag1	0.000396241950852294	0.000672671471774527	0.000387146728610143
cmobile_app_trx_lag1	0.000394179162896071	0.000548180404970823	0.000774293457220287
ccajas_transacciones	0.000393950559536814	0.00199104814711817	0.000774293457220287
mplazo_fijo_dolares_lag1	0.000393751821053898	0.00133026848798845	0.000387146728610143
Visa_mconsumosdolares_lag1	0.000377084952284752	0.000948059595824042	0.000903342366757001
ctarjeta_debito_lag1	0.000352301125083696	0.000477714701662982	0.000774293457220287
cprestamos_personales_lag1	0.000336078629589972	0.000646706409986383	0.000645244547683572
Visa_mconsumosdolares	0.000330434087763144	0.00058336850070874	0.000774293457220287
ctarjeta_visa_debitos_automaticos_lag1	0.000322609691491897	0.00091825878627174	0.00154858691444057
mextraccion_autoservicio_delta1	0.000318110947130029	0.00239356959464212	0.00141953800490386
Visa_mfinanciacion_limite_delta1	0.000310090297134138	0.000641398689873663	0.00116144018583043
Master_fultimo_cierre	0.000294293772585761	0.000247341083353945	0.000645244547683572
Master_cconsumos_lag1	0.000291795421866695	0.000453364168104003	0.000645244547683572
Master_mpagospesos_lag1	0.000284598003426216	0.000252105101968547	0.000387146728610143
Master_mpagospesos	0.000279178215561179	0.000436406648818206	0.000774293457220287
ccallcenter_transacciones_lag1	0.000259217471731581	0.000937142467572209	0.000516195638146858
Master_mconsumospesos_delta1	0.000259104950722761	0.000378356568135059	0.000516195638146858
cplazo_fijo_lag1	0.000241719668213784	0.000647240165725388	0.000258097819073429
Master_msaldototal_lag1	0.000234183437334826	0.000484617058486643	0.000903342366757001
Master_mlimitecompra_delta1	0.000233577968557993	0.000413385531727185	0.000645244547683572
Visa_mpagado_delta1	0.000233352216934571	0.000478271664173248	0.000387146728610143
ctarjeta_master_transacciones_lag1	0.000232597099994873	0.00065071455090848	0.000516195638146858
Visa_mpagado	0.000230997736815938	0.000251753685146593	0.000516195638146858
Master_mconsumospesos	0.000223540368566685	0.000294762462799504	0.000645244547683572
active_quarter	0.000223216669216813	0.000118029638634004	0.000258097819073429
Visa_fultimo_cierre_lag1	0.000221162743767381	0.000344424953298279	0.000516195638146858
Master_msaldototal_delta1	0.000218765683720189	0.000820737302926482	0.000774293457220287
matm_lag1	0.000212281863793328	0.000567418818346283	0.000645244547683572
mplazo_fijo_dolares_delta1	0.000207615559457196	0.000242663261318313	0.000387146728610143
catm_trx_lag1	0.000194014212590314	0.000280178664688415	0.000516195638146858
Visa_mpagosdolares_delta1	0.000189547450515232	0.000116173096933115	0.000258097819073429
Master_msaldopesos_delta1	0.000189287906635364	0.000510661686347683	0.000903342366757001
Visa_cadelantosefectivo	0.000173529072889916	0.000214715678213862	0.000258097819073429
Visa_mconsumosdolares_delta1	0.000167246772061853	0.000395188107805438	0.00129048909536714
catm_trx_other_delta1	0.000166714494516604	0.0016763974813479	0.000516195638146858
Master_mpagominimo_delta1	0.000164722745465437	0.000735827042135119	0.000645244547683572
ccuenta_debitos_automaticos_delta1	0.000158137764069062	0.00120758091883703	0.000258097819073429
ccaja_seguridad_lag1	0.000158049445430345	0.000750062738677291	0.000258097819073429
Visa_fultimo_cierre	0.000155846841973283	8.59943485345609e-05	0.000258097819073429
mtarjeta_master_consumo_lag1	0.000142760079494151	0.000435226418736927	0.000258097819073429
ctransferencias_recibidas_delta1	0.000139119829667307	0.000893948035749209	0.000903342366757001
catm_trx_delta1	0.000137291922380071	0.000361309537017255	0.000258097819073429
tcuentas_lag1	0.000137237052402857	0.000801462421767612	0.000258097819073429
mttarjeta_visa_debitos_automaticos	0.000137014352508416	0.000693458108318407	0.00116144018583043
Master_mconsumospesos_lag1	0.000135742251826729	0.000353498800861373	0.000645244547683572
cpagomiscuentas	0.000133754029778556	0.000759594091159533	0.000258097819073429
Visa_mpagado_lag1	0.00013030728310385	0.000241522814273481	0.000258097819073429
catm_trx	0.000125481914959406	0.000226451673965909	0.000516195638146858
thomebanking_delta1	0.000122862114267561	0.000512445292481751	0.000258097819073429
Master_mconsumototal_lag1	0.000121520155013946	0.000240279594384493	0.000516195638146858
ccajas_extracciones_delta1	0.000119103200035315	0.00087298900604739	0.000258097819073429
Master_mfinanciacion_limite_delta1	0.000113382118391839	0.000268896858602479	0.000645244547683572
cforex	0.000112038269128822	0.000989878197636562	0.000258097819073429
Master_fultimo_cierre_lag1	0.000111772624005522	0.000109555851870662	0.000258097819073429
catm_trx_other_lag1	0.000102446393829275	0.000264689802498143	0.000129048909536714
Master_mpagosdolares	0.000101616305875552	0.000128207465458519	0.000258097819073429
mdescubierto_preacordado_lag1	9.88834482473249e-05	0.000295617798083128	0.000258097819073429
mforex_sell_lag1	9.05011459251954e-05	0.000486831647515561	0.000387146728610143
Master_mpagado	8.84852500142907e-05	8.27785530883785e-05	0.000129048909536714
cpagomiscuentas_delta1	7.74950114302519e-05	0.000345346593642649	0.000516195638146858
tpaquete3_lag1	7.29711805091046e-05	0.000377892432709837	0.000129048909536714
cseguro_vida_lag1	7.29490930689966e-05	0.000845329849957184	0.000258097819073429
Visa_msaldodolares_lag1	7.11469883765763e-05	0.000361319482776367	0.000258097819073429
Master_delinquency_lag1	7.06340450607881e-05	3.2691710200829e-05	0.000129048909536714
cpagomiscuentas_lag1	6.96268570103128e-05	0.000241698522684458	0.000645244547683572
ctransferencias_recibidas	6.84457958961941e-05	0.000150522433652595	0.000258097819073429
Master_mpagosdolares_delta1	6.33470679009545e-05	0.000154404594959275	0.000129048909536714
mttarjeta_master_debitos_automaticos	6.02425954519149e-05	0.000362383679001341	0.000129048909536714
ccuenta_debitos_automaticos_lag1	5.92464769298319e-05	8.97372692136741e-05	0.000387146728610143
ctarjeta_master_transacciones_delta1	5.62521500252396e-05	0.000105355426272401	0.000129048909536714
mttarjeta_master_debitos_automaticos_delta1	5.57771033821959e-05	0.000121421142491164	0.000129048909536714
Visa_cadelantosefectivo_lag1	5.41101956084366e-05	3.31757371442751e-05	0.000129048909536714
matm_delta1	4.62757707269862e-05	0.00034629144075828	0.000258097819073429
cseguro_vivienda	3.850390528029e-05	0.000108521492923024	0.000129048909536714
Master_mpagado_lag1	3.6625283662511e-05	8.7293927725183e-05	0.000129048909536714
Master_mconsumototal_delta1	3.65429873748599e-05	0.000159069155982758	0.000258097819073429
Visa_msaldodolares	2.48385350610678e-05	3.27414389963886e-05	0.000129048909536714
cforex_lag1	2.24417177396294e-05	0.000127723438515074	0.000129048909536714
Visa_mpagosdolares_lag1	2.0223349937019e-05	2.52953806746096e-05	0.000129048909536714
ccajas_extracciones_lag1	1.82948865937006e-05	0.000540207221416113	0.000387146728610143
Master_cconsumos_delta1	1.75698826063208e-05	3.96106432896771e-05	0.000129048909536714
Master_mpagospesos_delta1	1.36273115040876e-05	0.000113501002985051	0.000258097819073429
ccajas_extracciones	1.21939858158395e-05	0.000316964712390312	0.000129048909536714
cforex_sell	1.1790814773184e-05	0.000127239411571628	0.000129048909536714
mforex_sell	4.97547164066457e-06	0.000174495028365322	0.000258097819073429
mttarjeta_master_debitos_automaticos_lag1	2.45278104738052e-06	9.91857403699831e-05	0.000129048909536714
catm_trx_other	2.34346288196179e-06	0.000101188153204513	0.000129048909536714
cextraccion_autoservicio_delta1	1.50004959746728e-06	5.04382597095034e-05	0.000129048909536714
Visa_madelantopesos_delta1	6.91212463258381e-10	0.000177462179833706	0.000516195638146858
Master_mconsumosdolares_delta1	1.37938552303966e-11	2.7476817173154e-05	0.000129048909536714
Master_cadelantosefectivo_delta1	4.80446276200278e-12	2.65386005635977e-05	0.000129048909536714
Master_mpagosdolares_lag1	3.03953275624478e-12	2.40057472430994e-05	0.000129048909536714
Master_mconsumosdolares	2.17517510969334e-12	3.75717626717367e-05	0.000129048909536714
Master_mconsumosdolares_lag1	8.86566191092274e-13	5.69659929399499e-05	0.000258097819073429
Master_madelantodolares	1.61466922039209e-13	2.46588520914478e-05	0.000129048909536714
